     tau         EL         x1         y1         z1         x2         y2         z2
   31300   -4.00261    0.29545   -0.53123   -0.43825    0.00086   -0.44534   -0.39860 
   31400   -4.00481   -0.96848   -0.59500   -1.09800   -0.13620   -0.35509   -0.52659 
   31500   -3.99816   -0.10547   -0.04280   -0.23598    0.54213   -0.79625    0.59123 
   31600   -4.00291    0.68079   -0.01792    0.29895   -0.12773    0.23753   -0.58628 
   31700   -4.00032    0.36644    0.31302   -0.50760    0.39302    0.03465   -0.10229 
   31800   -4.00545    0.57441    0.43003    0.43205    1.08003   -0.69941   -0.44371 
   31900   -4.00483   -0.66337    0.12009   -0.32026   -1.17797    0.25079    0.14082 
   32000   -4.00520    0.26330   -1.29929   -0.85753   -0.63727    0.05319    0.33084 
   32100   -4.00527   -1.10320    0.01100    0.06291   -0.57746   -0.42482   -0.56892 
   32200   -4.00359    0.22519   -0.37619   -0.45966    0.55376   -0.36473    0.66753 
   32300   -4.00646   -0.37776    0.23580   -1.02720   -0.42406    0.56481    1.37017 
   32400   -4.00143    0.80225    0.61053   -0.00574    0.15146   -0.29387    0.23513 
   32500   -4.00368   -0.58301    0.93605    0.25893    0.00753    0.06634   -0.57809 
   32600   -4.00318    0.43144    0.25637   -0.08168   -0.38171    0.23359    1.12937 
   32700   -4.00259   -0.06225   -0.32417   -0.45902   -0.79282   -0.01341   -0.11238 
   32800   -3.99987   -0.30187   -0.23178   -0.24880    0.21826   -0.24614    0.42739 
   32900   -4.00560   -0.64492    0.50078    0.21879   -0.94154    0.16637   -1.09954 
   33000   -4.00472    1.18793   -0.08456    1.31659    0.50683    0.28954   -0.17569 
   33100   -4.00141   -0.10357    0.01883    0.56925    0.53635   -0.08406    0.18990 
   33200   -4.00327   -0.21418   -0.12086    0.50087   -0.95177    0.03905   -0.41081 
   33300   -3.99659   -0.05999   -0.08012   -0.25925   -0.07504    0.46653    0.34810 
   33400   -4.00410   -0.82881    0.62478   -0.09892   -0.14918   -0.15988   -0.63806 
   33500   -4.00102   -0.40972    0.02291   -0.45761    0.21067   -0.42008    0.18072 
   33600   -4.00190    0.33781    0.55446    0.92532    0.26183   -0.14798    0.28959 
   33700   -3.99073    0.10853   -0.03458   -0.10888    0.63853    0.49447    0.24056 
   33800   -4.00143    0.38455   -0.42078   -0.00548    0.14891    0.40255   -0.39957 
   33900   -4.00291   -0.30799    0.07445   -0.46774   -0.69875    0.41176   -0.36193 
   34000   -4.00250    0.54880    0.60529   -0.43828    0.18372    0.34157    0.32638 
   34100   -3.99587   -0.39674   -0.12429   -0.56750    0.09713   -0.17823    0.12954 
   34200   -4.00013    0.13713   -0.18451    0.28450    0.69798    0.39234    0.17412 
   34300   -4.00152    1.22808   -0.32713    0.50417    0.14849   -0.13339    0.31292 
   34400   -3.99632   -0.07111    0.05705   -0.21158   -0.60990    0.68558   -0.20068 
   34500   -4.00398    0.38848   -0.40551    0.28883   -0.06607   -1.06064   -0.30926 
   34600   -3.99696    0.06914   -0.07828   -0.27337   -0.19870    0.53731    0.03498 
   34700   -4.00483    1.06768   -0.26225   -0.15655   -0.36302    0.19459   -0.67499 
   34800   -4.00647    0.34466   -0.81968    0.85160    1.17184   -0.72136    0.09934 
   34900   -3.99947    0.04817   -0.32829    0.33123    0.48097    0.02785   -0.03220 
   35000   -3.99271   -0.22411   -0.01403    0.01627   -0.32107   -0.05730    0.27710 
   35100   -4.00213   -0.14818   -0.66985   -0.35350   -0.46566   -0.24526    0.04002 
   35200   -3.99393   -0.12305   -0.14547    0.20650   -0.03986   -0.34222   -0.11407 
   35300   -3.99291    0.08569   -0.00721    0.23076    0.23743    0.20060   -0.21601 
   35400   -3.99270    0.56629   -0.74340   -0.45071    0.13398    0.09446   -0.05171 
   35500   -4.00579   -0.54841   -0.36000    1.38295    0.35493   -0.78945    0.11656 
   35600   -4.00026   -0.09373    0.30020   -0.03653   -1.04569    0.76084   -0.35098 
   35700   -3.98641    0.02869    0.12690   -0.02804    0.17310   -0.11164   -0.56464 
   35800   -4.00588    1.07051   -0.31232    0.00977   -0.57587    0.48292    0.87300 
   35900   -4.00453   -0.34395   -0.97168    0.21279    0.43194    0.56738   -0.24043 
   36000   -4.00130   -0.22614   -0.17190    0.99598   -0.35702    0.12552   -0.10751 
   36100   -4.00471   -0.81749   -0.30294   -0.03795    0.58609   -0.71614   -0.16132 
   36200   -4.00053    0.20876    0.29339    0.20693   -0.10838   -0.53309   -0.46877 
   36300   -4.00493   -0.10804   -0.61383    0.52830    0.24497   -0.19824   -1.06387 
   36400   -4.00200    1.14437    0.22096   -0.83668   -0.08354    0.30514   -0.23287 
   36500   -3.99897   -0.27700   -0.15822   -0.14700    0.07525   -0.19378    0.61240 
   36600   -4.00449   -0.28853    0.35881   -0.38254    1.27558   -0.82492   -0.53540 
   36700   -4.00636    0.19458   -1.36353   -0.68760   -0.36477   -0.39263    0.93291 
   36800   -4.00388    0.59593   -0.33557    0.12123    0.31504   -0.84170   -0.21006 
   36900   -4.00393    0.31987   -0.78108    0.62462    0.10190   -0.53438    0.34353 
   37000   -3.99836    0.50214    0.08705   -0.13208    0.09624    0.15967    0.31548 
   37100   -4.00196    0.26644    0.06059   -0.44815   -0.52151   -0.45365   -0.26622 
   37200   -3.97887   -0.56524    0.92586    0.32586    0.03859   -0.07480    0.03056 
   37300   -4.00682   -0.32670   -1.31598   -0.31851   -1.09117    0.19463   -0.94144 
   37400   -4.00396   -0.05364    0.52889    0.69478   -0.57985    0.07720   -0.45469 
   37500   -4.00316    0.09490   -0.64769    0.01751   -0.52858    0.09280    0.57398 
   37600   -3.99892   -0.45083   -1.08963   -0.07419   -0.24547   -0.13186    0.02993 
   37700   -4.00395    0.05469    0.36713    0.50987   -0.07520   -0.62475    0.89882 
   37800   -3.99664   -0.45246   -0.26985    0.56162    0.19246    0.05015   -0.15326 
   37900   -4.00788   -1.94129   -0.17178    1.61059   -0.02858   -0.79453   -1.45077 
   38000   -4.00239    0.37399   -0.12142    0.10075   -0.26534   -1.04994    1.16021 
   38100   -3.99837   -0.14489   -0.56879   -0.15853   -0.19200   -0.27542   -0.00067 
   38200   -4.00426   -0.23160    0.68130   -0.52353   -0.48665   -0.63066   -0.01096 
   38300   -4.00201   -0.33790   -0.12217    0.03481   -0.27492    0.18325    2.11650 
   38400   -4.00021    0.24448    0.12049   -0.17185   -0.08137   -0.28032   -1.18754 
   38500   -4.00228   -0.87585    0.29989   -1.34630   -0.05915   -0.33184    0.20879 
   38600   -3.99853   -0.00620   -0.14728   -0.35786    0.28960   -0.32805    0.25286 
   38700   -4.00555    0.60925   -0.55948   -0.51810   -0.22916   -0.18969   -1.11681 
   38800   -4.00077   -0.12806   -0.32349   -0.09179   -1.07092   -0.10505   -0.01160 
   38900   -3.98913    0.00164    0.08899   -0.12302   -0.15428   -0.28143    0.55614 
   39000   -3.99681   -0.21184   -0.12435   -0.20239    0.09947    0.33281   -0.33450 
   39100   -4.00615   -0.69751   -1.24539   -1.03755    0.78907    0.45564   -0.07872 
   39200   -4.00539    1.12943    1.69799   -1.29821    0.53948   -0.02175    0.36418 
   39300   -4.00550   -0.04247   -0.22114   -0.68470    1.21401    1.29579   -0.73503 
   39400   -4.00195   -0.02944    0.47591   -0.41020   -0.04327    0.57018   -0.17910 
   39500   -3.99897    0.21210    0.20367   -0.12950    0.29967    0.25246    0.67403 
   39600   -3.99370    0.27529   -0.21817   -0.00006    0.13688    0.21869   -0.11225 
   39700   -4.00274    0.18997   -0.54675   -0.03024   -0.14605   -0.40520    0.68588 
   39800   -4.00452   -0.06527    0.45921   -0.89086    0.06180    0.75498   -0.17324 
   39900   -4.00294    0.07719   -0.76857   -0.69312   -0.12118    0.20787    0.46226 
   40000   -4.00021    0.23058   -0.17117    0.22906    0.56983   -0.59787   -0.10357 
   40100   -3.99209    0.10691    0.04486    0.12419   -0.02288   -0.43273   -0.77196 
   40200   -3.98474    0.23608   -0.22817   -0.02426    0.07207    0.12103   -0.04387 
   40300   -4.00263   -0.60039    0.59378   -0.14737    0.05750   -0.49869   -0.21234 
   40400   -3.99991    0.54161    0.09412   -0.35946   -0.35513    0.15123    0.09617 
   40500   -3.98369   -0.03754    0.12354   -0.08937    0.20517    0.01434   -0.15923 
   40600   -3.98885    0.40085    0.48935   -0.35943    0.13771   -0.00707    0.04635 
   40700   -4.00358   -0.36231   -0.46325   -0.35514    0.01817    0.40013   -0.74284 
   40800   -4.00093    0.53524    0.03089   -0.08994   -0.16191   -0.49655    0.18162 
   40900   -4.00194   -0.35041   -0.52149    0.37176    0.40205   -0.29862   -0.16651 
   41000   -3.99077   -0.15690    0.34745    0.28338   -0.04078    0.17898    0.02088 
   41100   -4.00592   -0.43740   -0.74214    0.27189   -1.10656   -0.80465   -0.75225 
   41200   -4.00151   -0.42072    0.11080   -0.29880    0.23712    0.40534    0.45306 
   41300   -4.00211   -0.56043   -0.60280    0.88728   -0.09160   -0.12813    0.39096 
   41400   -4.00043    0.06808   -0.48893   -0.49190   -0.17064    0.03159   -0.37827 
   41500   -3.99562   -0.70861   -0.00732   -0.04250    0.22140   -0.02406   -0.07408 
   41600   -4.00179   -0.84381    0.18149   -0.54838    0.41766   -0.03281   -0.07970 
   41700   -4.00078    0.05369   -0.43662    0.83637    0.31193    0.11719   -0.17784 
   41800   -3.99868   -0.42164   -0.71854    0.58385   -0.10516   -0.14940   -0.21725 
   41900   -4.00466    0.03304    0.92122   -0.51203    0.10954    0.71013    0.30804 
   42000   -4.00117   -0.35556    0.27808    0.33124   -0.26060   -0.21788    0.45177 
   42100   -4.00493   -0.20284   -0.70687    0.65115    0.03854   -0.88880    0.16069 
   42200   -4.00548    0.05482   -0.83000   -0.53049    0.55499    0.84042    0.45930 
   42300   -3.99783   -0.05589   -0.24550    0.01678   -0.69731    0.40963   -0.82581 
   42400   -4.00499   -0.56675    0.51737    0.38504    0.78342   -0.72491   -0.01532 
   42500   -4.00140   -0.71041    0.25543   -0.37552   -0.37794    0.17084   -0.13990 
   42600   -3.99658   -0.06337    0.65605   -0.08751   -0.23399    0.02661   -0.11752 
   42700   -3.99327   -0.26620    0.31593    1.06966    0.16357    0.03011   -0.05662 
   42800   -3.99999    0.95255   -0.04562    0.12832    0.01935   -0.06137   -0.33061 
   42900   -4.00521    0.93418    0.82262   -1.73961    0.03677    0.62559    0.14820 
   43000   -4.00258   -0.42223    0.03634    0.21202   -0.36957   -0.61476    0.83374 
   43100   -4.00694    0.90500   -1.01947   -0.81113   -0.17727   -0.64467   -1.20084 
   43200   -4.00667   -0.15536   -0.81793    0.65789   -1.71855    0.65228   -0.58709 
   43300   -4.00584    0.48399    0.51901    0.83953   -0.49432   -0.33790    0.98475 
   43400   -3.99900   -0.26295   -0.54192    0.05148   -0.00323    0.31765    0.18253 
   43500   -4.00501   -0.37870   -0.11626   -0.48974    1.25098   -0.79591   -1.29681 
   43600   -3.99559   -0.24302    0.47536    0.05274    0.07105    0.18370   -0.17278 
   43700   -3.99592   -0.08953    0.31196    0.19990    0.28103    0.18638    0.04962 
   43800   -3.99555   -0.35482   -0.13544    0.30778    0.18127    0.17680   -0.10448 
   43900   -4.00124    0.37363    0.34587   -0.19406    0.40402   -0.38396    0.19488 
   44000   -3.99864   -0.56465    0.77504   -0.23587   -0.24343   -0.13984    0.04871 
   44100   -3.99774    0.41369    0.34733    0.36182    0.10347    0.27351    0.07016 
   44200   -4.00124    0.24616   -0.24597    0.47247   -0.42232    0.06805   -0.34196 
   44300   -4.00272    0.29238   -0.45825    0.70023    0.46216    0.27897   -0.06210 
   44400   -3.99730   -0.21852    0.20701   -0.01541   -0.20728   -0.20808   -0.50456 
   44500   -4.00034   -0.28505    0.14416    0.01873    1.30695    0.23879   -0.16677 
   44600   -4.00267    0.46496   -0.47765    0.02876   -0.29305    0.52250   -0.30445 
   44700   -4.00396    0.31024    0.08831   -0.82860   -0.34257    0.09208    0.63910 
   44800   -4.00150   -0.00048   -0.15211    0.67069    0.21145    0.19605   -0.41498 
   44900   -3.99743    0.06781    0.28091    0.06497    0.07663   -0.00478   -0.61839 
   45000   -3.99863   -0.49222   -0.28001    0.67626    0.23666   -0.17329   -0.03039 
   45100   -4.00026   -0.19977    0.01687   -0.51028    0.09364   -0.44477    0.15709 
   45200   -4.00199   -0.35793   -0.34924   -0.47779    0.42186   -0.27742    0.23200 
   45300   -4.00310    0.09906   -0.57582   -0.34230   -0.67831   -0.27990    0.12121 
   45400   -4.00020    1.03715   -0.46882   -0.07248    0.01528    0.24459   -0.21782 
   45500   -4.00250    0.32617   -0.15093    0.82968    0.18946    0.46541    0.11054 
   45600   -3.99411    0.09973    0.10384    0.10899    0.69248   -1.21060    0.24369 
   45700   -4.00175    0.07745    0.45289    0.20734    0.66453    0.19316    0.25785 
   45800   -3.99774    0.37666    0.18718   -0.14219    0.27940   -0.11041   -0.23756 
   45900   -4.00286   -0.08455   -0.18649    0.40982    1.04426   -0.30764   -0.82968 
   46000   -4.00108    0.38276    0.47283    0.35776    0.18686   -0.27364   -0.31859 
   46100   -4.00172    0.07672    0.65804    0.05908    0.23799   -0.43574    0.21804 
   46200   -3.99970    0.44772   -0.00200    0.25019   -0.01706    0.28889   -0.35959 
   46300   -4.00488   -0.47814    0.98676   -0.16130    0.38590   -0.31748    0.62997 
   46400   -3.98765    0.36783    0.12792    0.26976    0.05819   -0.07815   -0.11618 
   46500   -4.00388   -0.43509   -0.51863    0.51625    0.72582    0.12819    0.08030 
   46600   -3.99908   -0.18624    0.15787    0.09941    0.63134    0.93403   -1.39074 
   46700   -4.00074    0.34730   -0.31248   -0.21482    0.15832   -0.03008    0.53907 
   46800   -3.99928    0.28839   -0.00751    0.10523   -0.30713   -0.66963    0.64364 
   46900   -3.99828    0.48661   -0.72647    0.27285    0.03311   -0.07196    0.26912 
   47000   -3.99107    0.10167    0.03611    0.10433    0.96685    0.68332   -0.64447 
   47100   -4.00533   -0.63713   -0.02037    0.32705   -0.93432   -0.17592   -1.45353 
   47200   -4.00277    0.36771   -0.10469   -0.41496   -0.68860   -0.47449    0.15320 
   47300   -4.00159    1.01030    0.02698   -0.38837    0.19802    0.31631    0.15473 
   47400   -4.00252    0.13359   -0.27082   -0.64542   -0.01555   -0.55140   -0.26136 
   47500   -4.00401    0.59156    0.55763   -0.29412   -0.67906   -0.22659    0.24991 
   47600   -3.99323   -0.04775   -0.26886   -0.16008    0.11804   -0.09562   -0.24966 
   47700   -4.00100   -0.93618    0.08736   -0.49710    0.15381   -0.00518    0.33991 
   47800   -3.99632   -0.01089    0.45607    0.16841   -0.13796   -0.15311    0.21631 
   47900   -3.97266   -0.52633    0.06441    0.20550   -0.04282   -0.06070   -0.02690 
   48000   -4.00482    0.30691   -0.38984   -0.94200    0.72533   -0.10873   -0.35451 
   48100   -4.00194    0.50254   -0.80542    0.22400    0.34179    0.27458    0.08410 
   48200   -3.99921   -0.64841   -0.56600   -0.18975    0.14014   -0.13932    0.24591 
   48300   -4.00285   -0.00761    0.17095    0.47638   -0.16006   -1.04632   -0.08564 
   48400   -3.99981    0.47815   -0.36556    0.10210    0.14912    0.18199    0.33650 
   48500   -3.99965    0.03864   -0.30253   -0.17916   -0.58639    0.40101   -0.28060 
   48600   -4.00343    0.20410   -0.60114   -0.48256    0.69004    0.03724   -0.06245 
   48700   -4.00300    0.15064   -0.47032   -0.17762   -0.59338   -0.51173   -0.69425 
   48800   -3.99849   -0.22172   -0.19150    0.38923   -0.32739   -0.02134    0.22166 
   48900   -4.00029   -0.41075   -0.19458    0.17309   -0.08101    0.51416    0.16122 
   49000   -3.99471   -0.05286   -0.14400    0.20054   -0.22474    0.36785    0.22448 
   49100   -4.00636   -0.94462    0.48592    0.05252    1.10596   -0.01782   -1.10738 
   49200   -4.00238    0.01917   -0.26928   -0.63875   -0.10021    0.59592   -0.01908 
   49300   -4.00643   -0.21230    0.54128   -0.95568    0.10417   -0.02238   -1.51323 
   49400   -4.00546   -0.72091    0.38922   -0.65692   -0.32173   -0.64450    0.73593 
   49500   -3.99603   -0.49166    0.29000    0.11433    0.21414   -0.14473   -0.05095 
   49600   -4.00107   -0.33127    0.61534   -0.04110   -0.36593   -0.26089    0.10434 
   49700   -4.00313   -0.34817    0.02199   -0.72611   -0.47809   -0.12102   -0.40410 
   49800   -3.99815    0.20282   -0.05477   -0.39252   -0.40092   -0.01763   -0.06397 
   49900   -4.00110    0.63215   -0.36877   -0.03362   -0.09745   -0.04591   -0.43777 
   50000   -4.00393   -0.40400   -0.43728   -0.09103   -0.93726    0.64081   -0.33003 
   50100   -3.99607   -0.18817    0.05169   -0.16451   -0.25193    0.12135   -0.56680 
   50200   -3.99549   -0.13452   -0.12294    0.28664    0.09300    0.04896   -0.34461 
   50300   -4.00094   -0.26120    0.64394   -0.08505   -0.18876   -0.34679   -0.21888 
   50400   -4.00397   -0.36345    0.14925   -0.44695    1.08858    0.45493    0.36344 
   50500   -3.99334    0.34906    0.14297   -0.21201    0.07683   -0.15541    0.16096 
   50600   -4.00082   -0.79188    0.52182   -0.25334    0.02398   -0.37342   -0.01554 
   50700   -3.99000    0.07148   -0.06977    0.31012   -0.05555   -0.12315   -0.16199 
   50800   -3.99292   -0.33611   -0.11040    0.02418   -0.03528   -0.14710    0.20887 
   50900   -4.00366    0.52180   -0.00422   -0.43746    0.14580    0.00888    0.86581 
   51000   -4.00583   -0.77323    0.32013    0.58493    1.23748    0.08548   -0.10754 
   51100   -4.00412   -0.69322    0.49938    0.29878    0.20864    0.38571    0.61145 
   51200   -4.00387   -0.32184   -0.46742    0.15878    0.55051   -1.06765    0.04343 
   51300   -4.00484    0.28115    0.73142    0.02722    0.98389    0.24447    0.49628 
   51400   -4.00379    0.04402    0.40885    0.72894   -0.58325   -0.38173    0.22340 
   51500   -4.00609   -0.37955   -1.75333   -0.94082    0.13218    0.56711    0.60698 
   51600   -4.00036    0.10197    0.51920   -0.01763    0.40716    0.24277    0.17677 
   51700   -4.00455   -0.31127    0.92818    0.57013    0.24586   -0.47144   -0.48750 
   51800   -4.00515   -0.92093   -0.78481    0.48030   -0.29046   -0.30472    0.66351 
   51900   -4.00456    0.73555    0.72381    0.45432   -0.16218   -0.62576   -0.32665 
   52000   -3.99830   -0.33812    0.12232    0.06227   -0.48156    0.00801   -0.20441 
   52100   -4.00081    0.08444    0.05277   -0.49866   -0.15749   -0.19398    0.52231 
   52200   -4.00244    0.19533    0.88758    0.29993   -0.09517   -0.09585   -0.47368 
   52300   -4.00427   -0.27693    0.15864   -0.44673   -0.01968    1.74989    0.43928 
   52400   -3.99635   -0.10969    0.00994    0.49755    0.13404   -0.15468    0.20779 
   52500   -3.99991    0.13129    0.57657    0.53010    0.29179   -0.06748    0.20019 
   52600   -4.00565   -0.48942    0.94389    0.35020   -0.49008   -0.41788   -0.82130 
   52700   -3.99525   -0.03119    0.29206    0.80818   -0.17969   -0.11786    0.00971 
   52800   -3.99773   -0.22388    0.19559    0.05363    0.06897    0.52058    0.37104 
   52900   -4.00400   -0.09603   -0.22136    0.78856   -0.01562    0.71060   -0.34453 
   53000   -4.00168    0.32487    0.31957   -0.38822    0.00360    0.02415    0.59048 
   53100   -4.00136   -0.20161    0.86975    0.24105   -0.04683    0.37709   -0.16892 
   53200   -3.99974   -0.66252    0.14938    0.46794    0.14035    0.10687   -0.29805 
   53300   -3.99992   -0.08565   -0.40042   -0.20308   -0.34808   -0.40783   -0.07957 
   53400   -4.00193    0.66434   -0.27329    0.66346   -0.42895   -0.09717    0.07238 
   53500   -3.99218    0.15140    0.03716   -0.02081    0.00575    0.30370    1.57349 
   53600   -4.00594   -0.45741   -0.06740   -0.84809   -0.68281    1.24436    0.07477 
   53700   -3.99968   -0.59282    0.36783   -0.43497    0.14023   -0.11768   -0.29096 
   53800   -4.00123   -0.40592   -0.35614   -0.01546    0.11299   -0.56135    0.15844 
   53900   -4.00348   -0.52111    0.19144   -0.53501    0.05367    0.13393    0.71079 
   54000   -4.00064   -0.07808    0.21101    0.38856   -0.55436   -0.23964    0.24817 
   54100   -3.99336   -0.03137    0.13266   -0.15101    0.32331    0.40594   -0.33637 
   54200   -4.00397    0.80449    0.39119    0.06333    0.30011    0.59890   -0.28164 
   54300   -3.99885   -0.28052    0.10703    0.10981    0.73843    0.15529    0.10170 
   54400   -4.00064   -0.80360   -0.71056    0.93003    0.31084   -0.10238   -0.00405 
   54500   -4.00372   -0.33072    0.27736   -0.48054    0.52569    0.64572    0.48779 
   54600   -3.99459   -0.13877   -0.09412   -0.30528    0.17238    0.25849   -0.03889 
   54700   -4.00284   -0.35386    0.31155    0.25901   -0.17324    0.56110   -0.73721 
   54800   -3.99921   -0.17923    1.01387   -0.84275    0.07345   -0.27143    0.01174 
   54900   -3.99478    0.05346   -0.21133    0.10862   -0.20805    0.37336   -0.31524 
   55000   -3.99985   -0.26208    0.38607   -0.38438   -0.38152    0.14836   -0.07143 
   55100   -4.00079    0.20009   -0.38252   -0.19061   -0.07505    0.54081    0.31649 
   55200   -3.99427   -0.07260    0.08715    0.19047   -0.06993   -0.30946    0.50648 
   55300   -4.00173    0.37232   -0.53461    0.20749   -0.34130   -0.08472    0.39850 
   55400   -3.99458    0.37212   -0.22591   -0.41230   -0.21241    0.07096   -0.03911 
   55500   -4.00727   -0.34299    1.02527    1.18947   -1.10380   -0.64262    1.01966 
   55600   -4.00311   -0.42236   -0.21167    0.12427   -0.74707    1.02276    0.26951 
   55700   -3.99619    0.84396    0.10923   -0.02754    0.15976   -0.08791   -0.14628 
   55800   -4.00608   -0.16742    0.81722    0.57855   -1.37195    0.34100   -0.18503 
   55900   -4.00390   -0.19904   -0.20489    0.39370    1.94410   -0.93782   -0.01576 
   56000   -4.00214    0.35630    0.41408   -0.29855    0.13653    0.53660   -0.30645 
   56100   -4.00511   -0.72792    0.02293   -0.03808   -0.64259   -0.31307   -1.26856 
   56200   -4.00162    0.52038   -0.18651   -0.03458   -0.54087   -0.14905    0.29191 
   56300   -4.00468   -0.43408   -0.54137   -0.27298   -0.53547   -0.07751    0.99958 
   56400   -4.00477   -0.31798   -0.52249   -0.81951   -0.52816    0.04387    0.63547 
   56500   -4.00306   -0.18985    0.92330   -0.48245   -0.19109   -0.10143   -0.48159 
   56600   -4.00473    0.68462    0.28590    0.24938    0.92641   -0.00540   -0.55641 
   56700   -3.99914    0.26335    0.26391    0.29344   -0.07906   -0.43463    0.08717 
   56800   -4.00546   -0.31414   -0.42534   -0.72573   -0.18295   -0.96561    0.74947 
   56900   -4.00506    0.88168   -0.28441   -0.40308   -0.61934   -0.17891   -0.65845 
   57000   -4.00340    0.18183    0.98460    0.57826   -0.12580    0.37121   -0.37548 
   57100   -4.00680   -0.02133    1.54372   -1.38115   -0.83585   -0.07300   -0.66861 
   57200   -4.00320   -0.55406    0.06086   -0.46713   -0.01296   -0.25253   -0.66263 
   57300   -3.99764    0.03216    0.38625   -0.05466   -0.08057   -0.31225    0.27865 
   57400   -4.00461    0.32797    0.17592    0.80404    0.12780   -0.36987    0.80230 
   57500   -4.00043    0.32091   -0.09972    0.75088   -0.12576   -0.35106    0.07951 
   57600   -4.00456    0.42249   -0.14038   -0.65956    0.58152    0.03533   -0.80267 
   57700   -4.00212   -0.00314   -0.31208   -0.43878   -0.25207    0.70341    0.00410 
   57800   -3.99807    0.04834   -0.12426    0.21554   -0.31751   -0.81141   -0.91241 
   57900   -4.00244   -0.43452   -0.29804    0.06805   -0.34500    0.01264   -0.76426 
   58000   -4.00431    0.04930    0.36395   -1.48422    0.15820   -0.29769   -0.47875 
   58100   -3.99678    0.19663    0.13115   -0.57433    0.23576   -0.11789   -0.08311 
   58200   -3.99910   -0.15800   -0.27332   -0.11257    0.35032    0.34615    0.54368 
   58300   -3.99748   -0.01450    0.04949   -0.29136    0.25904    0.51835   -0.25153 
   58400   -4.00330   -0.64627    1.36469    0.00057   -0.15662    0.10203    0.44204 
   58500   -4.00649    0.14923    1.59725    0.41509   -1.02668    0.02919   -0.32524 
   58600   -3.99625   -0.20726   -0.30532   -0.61826    0.19737    0.02586    0.14700 
   58700   -3.99484    0.04144    0.20886   -0.07888    0.52003   -0.00574   -0.37317 
   58800   -4.00277    0.16580   -0.27047   -0.40486   -0.33741   -0.87493    0.33835 
   58900   -3.99988   -0.01849   -0.27208    0.09085    0.85873    1.50403    0.31793 
   59000   -3.99862    0.60676    0.17630    0.09408    0.09405    0.29149    0.14146 
   59100   -3.98728   -0.15698   -0.11869    0.08005   -0.00186    0.23939   -0.03161 
   59200   -3.99786    0.22132    0.43137    0.43524    0.15378   -0.18379   -0.18791 
   59300   -4.00296    0.14072   -0.52037   -0.52278   -0.44396    0.13696    0.45109 
   59400   -4.00215    0.49024   -0.32472    0.19453   -0.47649    0.22355   -0.36041 
   59500   -3.99912   -0.72881    0.19114   -0.10752    0.32458   -0.04276   -0.04673 
   59600   -3.97400   -0.01777    0.08663   -0.02089    0.04740    0.23725    0.24608 
   59700   -3.98387    0.05259   -0.09277   -0.04386    0.62243    0.06851    0.26221 
   59800   -3.98661    0.01192   -0.12743   -0.03080    0.00178   -0.66125    0.06337 
   59900   -4.00747    1.45144   -0.22648   -0.65569    0.97063   -1.31627   -0.88547 
   60000   -4.00456   -0.05290   -0.64266   -0.68165    0.33880   -0.04145    0.76069 
   60100   -3.99457    0.11704    0.36936    0.04435   -0.16995    0.22773   -0.02428 
   60200   -4.00397   -0.15678    0.60803   -0.25645    0.71361   -0.46364   -0.49254 
   60300   -4.00315    0.05576    0.34627   -0.89962   -0.47405   -0.20805   -0.22812 
   60400   -4.00234    0.12848   -0.43561   -0.35085    0.02329    0.69304    0.22936 
   60500   -4.00192    0.12305   -0.81263    0.01787    0.02374   -0.45174   -0.17900 
   60600   -4.00169   -0.39894   -0.65820   -0.42674    0.20594    0.03367    0.39875 
   60700   -3.98883   -0.23190    0.51896    0.21901    0.01215   -0.12089    0.08997 
   60800   -4.00332   -0.01127   -0.63125    0.36030    0.22852   -0.17112   -0.67698 
   60900   -4.00395    0.04586   -0.10120   -1.37937   -0.28234    0.46671   -0.14161 
   61000   -3.97415    0.06299    0.05457   -0.00258    0.52595   -0.01539    0.11815 
   61100   -4.00490   -0.62046    0.35630   -0.46384    0.11622    0.75265   -0.70550 
   61200   -4.00076    0.71533   -1.01639   -0.82106    0.16678    0.27084   -0.08305 
   61300   -3.99630   -0.40038    0.51056    0.11918    0.16177    0.08062   -0.18224 
   61400   -4.00542   -0.46448    0.05700   -0.62229   -0.76918    1.28326    0.32125 
   61500   -4.00466    1.43079   -0.80578    0.24857    0.33286    0.03964    0.51635 
   61600   -4.00665    1.09250   -0.55586    0.78563   -0.47233   -0.74308    0.92747 
   61700   -4.00023    0.07899   -0.21526   -0.30331   -0.61754   -0.20977    0.42441 
   61800   -4.00407   -0.80203    0.03440   -0.63327   -0.28047   -0.21102   -0.58015 
   61900   -4.00320    0.59320   -0.52035   -0.01660    0.60235   -0.26096    0.06581 
   62000   -3.99767    0.47543    0.23483    0.05976    0.10407   -0.03804    0.31268 
   62100   -3.99947   -0.09249    0.22983   -0.12317    0.11648   -0.11466   -1.68958 
   62200   -4.00173   -0.07423    0.20978   -0.38861    0.25846   -0.79289    0.33951 
   62300   -4.00031   -0.24530   -0.37951   -0.47416    0.17933   -0.33211   -0.19342 
   62400   -4.00239   -0.37920    0.13339    0.44489    0.19064   -0.12514   -0.66349 
   62500   -3.97857   -0.21110   -0.40253    0.47140    0.06147   -0.00149    0.07110 
   62600   -4.00292   -0.39338    0.04019    0.22288   -0.94963    0.28273   -1.06601 
   62700   -3.99650    0.03470    0.28320    0.15747   -0.14420   -0.34955   -0.22646 
   62800   -4.00406    0.25615    0.66056   -0.24163    0.60923   -0.63968    0.11787 
